Assembly Accession	Assembly Name	Annotation Name	Annotation Release Date	Organism Name
GCA_929112965.1	ilMytAlbi1.1			Mythimna albipuncta
GCA_910589285.2	ilMytFerr1.2			Mythimna ferrago
GCA_905147345.3	ilMytImpu1.3			Mythimna impura
GCA_949319445.1	ilMytLalu1.1			Mythimna lalbum
GCA_029852875.1	ASM2985287v1	Annotation submitted by Chinese Academy of Agricultural Sciences	2023-04-21	Mythimna loreyi
GCA_961205895.1	ilMytPall1.1			Mythimna pallens
GCA_030763345.1	ASM3076334v1			Mythimna separata
GCA_949316375.1	ilMytVite1.1			Mythimna vitellina
GCF_001856785.1	MPER_G0061.0	NCBI Myzus persicae Annotation Release 100	2017-08-10	Myzus persicae
GCA_032191585.1	ASM3219158v1			Nanos sp. ST009
GCA_032191565.1	ASM3219156v1			Nanos vadoni
GCA_959347355.1	ilNapInac1.1			Napeogenes inachia
GCA_959347405.1	ilNapSylp1.1			Napeogenes sylphis
GCA_018250375.1	SRR7174546			Narcosius parisi helen
GCA_018248695.1	SRR7174459			Nascus phocus
GCA_016647725.1	ASM1664772v1			Nasonia giraulti
GCA_000004795.1	Nlon_1.0			Nasonia longicornis
GCA_037356405.1	ASM3735640v1			Nasonia oneida
GCF_009193385.2	Nvit_psr_1.1	NCBI Nasonia vitripennis Annotation Release 104	2020-02-12	Nasonia vitripennis
GCA_027563435.1	ASM2756343v1			Nasonovia ribisnigri
GCA_018251315.1	SRR7174426			Nastra julia
GCA_944738965.1	icNebBrev1.1			Nebria brevicollis
GCA_018344505.1	ASM1834450v1			Nebria ingens riversi
GCA_944039245.1	icNebSali1.1			Nebria salina
GCA_963924495.1	ilNemKoen2.1			Nemapogon koenigi
GCA_946902875.1	ilNemSwae1.1			Nematopogon swammerdamellus
GCA_947369275.1	idNemNigr1.1			Nemotelus nigrinus
GCA_963978885.1	idNemPant2.1			Nemotelus pantherinus
GCA_921293005.1	ipNemDubi1.1			Nemoura dubitans
GCA_921293315.2	ipNemPict2.2			Nemurella pictetii
GCA_030545055.2	CTen_1			Neoaliturus tenellus
GCA_947623515.1	idNeoInte1.1			Neoascia interrupta
GCA_030068015.2	ASM3006801v2			Neoceratitis asiatica
GCF_031216515.1	ASM3121651v1	GCF_031216515.1-RS_2023_09	2023-09-15	Neocloeon triangulifer
GCA_963243735.1	icNeoTran1.1			Neocrepidodera transversa
GCF_021155785.1	iyNeoFabr1.1	NCBI Neodiprion fabricii Annotation Release 100	2022-02-01	Neodiprion fabricii
GCF_021901455.1	iyNeoLeco1.1	NCBI Neodiprion lecontei Annotation Release 101	2022-02-10	Neodiprion lecontei
GCF_021155775.1	iyNeoPine1.1	NCBI Neodiprion pinetum Annotation Release 100	2022-02-10	Neodiprion pinetum
GCA_021155775.2	iyNeoPine1.2			Neodiprion pinetum
GCF_021901495.1	iyNeoVirg1.1	GCF_021901495.1-RS_2023_11	2023-11-03	Neodiprion virginianus
GCA_947538895.1	idNeoCyan1.1			Neoitamus cyanurus
GCA_020383195.1	ASM2038319v1			Neomicropteryx cornuta
GCA_029203775.1	ASM2920377v1			Neoneuromus ignobilis
GCA_022817345.1	ASM2281734v1			Neoscelio sp. ZL-2020
GCA_022818045.1	ASM2281804v1			Neotoxoptera formosana
GCA_023375725.1	ASM2337572v1			Nephotettix cincticeps
GCA_947095585.1	idNepScut1.1			Nephrocerus scutellatus
GCA_947310385.1	idNepAppe1.1			Nephrotoma appendiculata
GCA_932526605.1	idNepFlae1.1			Nephrotoma flavescens
GCA_963691935.1	idNepGues1.1			Nephrotoma guestfalica
GCA_027564055.1	ASM2756405v1			Neptis clinioides
GCA_963457695.1	idNerComm1.1			Neria commutata
GCA_018250655.1	SRR7174514			Nerula fibrena
GCA_036186465.1	ASM3618646v1	Annotation submitted by NARO	2023-09-20	Nesidiocoris tenuis
GCA_946811545.1	iyNetDila1.1			Netelia fuscicornis
GCA_964007305.1	iyNetMela1.1			Netelia melanura
GCA_964017225.1	iyNetThom1.1			Netelia thomsonii
GCA_951802705.1	iyNetVirg2.1			Netelia virgata
GCA_022817285.1	ASM2281728v1			Neuroscelio doddi
GCA_900490065.1	Neuqba			Neuroterus quercusbaccarum
GCA_011762715.2	ASM1176271v2			Neuroterus valhalla
GCA_928085145.1	PGI_NEZAVIv3	Annotation submitted by ROTHAMSTED RESEARCH	2022-06-27	Nezara viridula
GCA_018250015.1	SRR7174378			Nicephellus nicephorus
GCA_018251275.1	SRR7174430			Niconiades incomptus
GCA_963457615.1	icNicInve2.1			Nicrophorus investigator
GCA_018845635.1	ASM1884563v1			Nicrophorus orbicollis
GCF_001412225.1	Nicve_v1.0	NCBI Nicrophorus vespilloides Annotation Release 100	2016-08-23	Nicrophorus vespilloides
GCF_014356525.2	ASM1435652v1	NCBI Nilaparvata lugens Annotation Release 101	2021-02-12	Nilaparvata lugens
GCA_039955075.1	CNRRI_Nm_1.0			Nilaparvata muiri
GCA_963920215.1	inNinFlav1.1			Nineta flava
GCA_022817245.1	ASM2281724v1			Nixonia krombeini
GCA_963082995.1	ilNocCome1.1			Noctua comes
GCA_905163415.1	ilNocFimb1.1			Noctua fimbriata
GCA_910589295.1	ilNocJant1.1			Noctua janthe
GCA_963576755.1	ilNocJanh1.1			Noctua janthina
GCA_905220335.1	ilNocPron1.1			Noctua pronuba
GCA_018231005.1	SRR12057670			Noctuana brunneofusca
GCA_018231265.1	SRR12057641			Noctuana haematospila
GCA_018231305.1	SRR12057635			Noctuana lactifera
GCA_018231225.1	SRR12057642			Noctuana stator
GCA_907165295.1	iyNomFabr1.1			Nomada fabriciana
GCA_963583965.1	iyNomFerr1.1			Nomada ferruginata
GCA_951802745.1	iyNomFlav1.1			Nomada flava
GCA_948146005.1	iyNomFuca1.1			Nomada fucata
GCA_963969485.1	iyNomGood2.1			Nomada goodeniana
GCA_951802735.1	iyNomHirt1.1			Nomada hirtipes
GCA_963667235.1	iyNomLath1.1			Nomada lathburiana
GCA_951802685.1	iyNomPanz2.1			Nomada panzeri
GCA_951802695.1	iyNomRufi1.1			Nomada ruficornis
GCF_003710045.2	USU_Nmel_1.3	NCBI Nomia melanderi Annotation Release 100	2020-01-03	Nomia melanderi
GCA_958496325.1	ilNomNoct1.1			Nomophila noctuella
GCA_018249215.1	SRR7174404			Notamblyscirtes simius
GCA_905163555.1	ilNotUddm1.1			Notocelia uddmanniana
GCA_018250595.1	SRR7174518			Notocrypta feisthamelii
GCA_905147325.1	ilNotDrom1.1			Notodonta dromedarius
GCA_918843915.1	ilNotZicz1.1			Notodonta ziczac
GCA_020654155.1	ASM2065415v1			Novius pumilus
GCA_936439885.1	idNowFero1.1			Nowickia ferox
GCA_963556515.1	ilNudMund1.1			Nudaria mundana
GCA_947037095.2	ilNycReva1.2			Nycteola revayana
GCF_005281655.2	TAMU_Nfulva_1.1	NCBI Nylanderia fulva Annotation Release 100	2019-05-23	Nylanderia fulva
GCA_022817225.1	ASM2281722v1			Nyleta sp. ZL-2020
GCA_963151315.1	ilPolCalb1.1			Nymphalis c-album
GCF_905147045.1	ilAglIoxx1.1	NCBI Nymphalis io Annotation Release 100	2022-08-29	Nymphalis io
GCA_905220585.2	ilNymPoly1.2			Nymphalis polychloros
GCA_905147175.2	ilAglUrti1.2			Nymphalis urticae
GCA_018237665.1	SRR10158570			Nymphidium onaeum
GCA_947347705.1	ilNymNiti1.1			Nymphula nitidulata
GCA_910591585.2	iyNysSpin1.2			Nysson spinosus
GCA_028476595.1	CAF_Oro_1.0			Obolodiplosis robiniae
GCF_037179485.1	CSIRO-AGI_Acam_v1.1	GCF_037179485.1-RS_2024_05	2024-05-07	Ochlerotatus camptorhynchus
GCA_905404295.2	ilOchSylv3.2			Ochlodes sylvanus
GCA_951361185.1	ilOchDupl1.1			Ochropacha duplaris
GCA_958449745.1	ilOchLeuc1.1			Ochropleura leucogaster
GCA_905475445.1	ilOchPlec1.1			Ochropleura plecta
GCA_034190945.1	ASM3419094v1			Octodonta nipae
GCA_910593695.2	icOcyOlen1.2			Ocypus olens
GCA_949825065.1	iiOdoAlbi1.1			Odontocerum albicorne
GCA_018906895.1	ASM1890689v1			Odontocolon sp. PSUC_FEM 10030002
GCF_010583005.1	Obru_v1	NCBI Odontomachus brunneus Annotation Release 100	2020-03-11	Odontomachus brunneus
GCA_963969285.1	idOdoOrna1.1			Odontomyia ornata
GCA_039994525.1	ASM3999452v1			Odontoponera transversa
GCA_018250855.1	SRR7174474			Odontoptilum angulatum
GCA_038380765.1	ASM3838076v1			Odontothrips loti
GCA_032403825.1	ASM3240382v1	Annotation submitted by Zoologisches Forschungsmuseum Alexander Koenig (ZFMK)	2023-10-05	Odynerus spinipes
GCA_018250615.1	SRR7174515			Oechydrus chersis rufus
GCA_949316235.1	ilOegQuad1.1			Oegoconia quadripuncta
GCA_029955525.1	ilOenChry1.0.hap2			Oeneis ivallda
GCA_018248295.1	SRR7174529			Oileides vulpinus
GCA_963082905.1	ilOliFasc1.1			Oligia fasciuncula
GCA_948474745.1	ilOliLatr1.1			Oligia latruncula
GCA_951800025.1	ilOliStri1.1			Oligia strigilis
GCA_030264595.1	Caltech_Oli_1.0			Oligota sp. GC000189
GCA_913698115.1	Ofont3			Omalisus fontisbellaquei
GCA_916610215.1	ilOmpLuno1.1			Omphaloscelis lunosa
GCA_000696205.2	Ofas_2.0			Oncopeltus fasciatus
GCA_963969525.1	icOntMuri1.1			Ontholestes murinus
GCA_036711965.1	IU_Osag_1.0			Onthophagus sagittarius
GCF_000648695.1	Otau_2.0	NCBI Onthophagus taurus Annotation Release 100	2017-11-21	Onthophagus taurus
GCF_003672135.1	Obir_v5.4	NCBI Ooceraea biroi Annotation Release 100	2018-10-31	Ooceraea biroi
GCA_932527175.1	ilOpeBrum1.1			Operophtera brumata
GCA_951751655.1	iyOphCost1.1			Ophion costatus
GCA_963210295.1	iyOphElle1.1			Ophion ellenae
GCA_964007375.1	iyOphObsc1.1			Ophion obscuratus
GCA_944452715.1	iyOphLute1.1			Ophion slaviceki
GCA_963932345.1	iyOphVent1.1			Ophion ventricosus
GCA_030523105.1	LBBE_Ophi_A_V1			Ophioninae sp. A BG-2022a
GCA_030522765.1	LBBE_Ophi_B_V1			Ophioninae sp. B BG-2022a
GCA_943142095.1	icOphArdo1.1			Ophonus ardosiacus
GCA_035357415.1	ASM3535741v1			Ophraella communa
GCA_931315375.2	ilOpiLute1.2			Opisthograptis luteolata
GCA_958502075.1	icOrcRusc1.1			Orchestes rusci
GCA_916999025.1	ilOrgAnti1.1			Orgyia antiqua
GCA_014119065.1	ASM1411906v1			Orius insidiosus
GCA_018703685.1	ASM1870368v1			Orius laevigatus
GCA_963402855.1	idOrmOchr111.1			Ormia ochracea
GCA_035582975.1	ASM3558297v1			Ormyrus labotus
GCA_900474335.1	Onit			Ormyrus nitidulus
GCA_900474385.1	Opom			Ormyrus pomaceus
GCA_035047165.1	ASM3504716v1			Ormyrus rosae
GCA_035582935.1	ASM3558293v1			Ormyrus thymus
GCA_963971445.1	idOrnChlo1.1			Ornithomya chloropus
GCA_963978525.1	idOrnFrin1.1			Ornithomya fringillina
GCA_029030555.1	ASM2903055v1			Ornithoptera alexandrae
GCA_029034505.1	ASM2903450v1			Ornithoptera priamus
GCA_018250075.1	SRR7174360			Orphe vatinius
GCA_018251835.1	SRR7174361			Orses cynisca
GCA_018244995.1	SRR9330404			Ortholexis hollandi
GCA_018245975.1	SRR9330403			Ortholexis holocausta
GCA_018247375.1	SRR9330405			Ortholexis melichroptera
GCA_963555765.1	idOrtNobi1.1			Orthonevra nobilis
GCA_964057195.1	ilOrtCrud1.hap2.1			Orthosia cruda
GCA_949775005.1	ilOrtGoth1.1			Orthosia gothica
GCA_947562075.1	ilOrtGrac1.1			Orthosia gracilis
GCA_948252205.1	ilOrtInce1.1			Orthosia incerta
GCF_000612105.2	Oabi_2.0	NCBI Orussus abietinus Annotation Release 101	2017-12-28	Orussus abietinus
GCA_902654985.2	Oryctes_borbonicus_mpgtue_10X			Oryctes borbonicus
GCA_020654165.1	S4-7k-2v3			Oryctes rhinoceros
GCA_004796505.1	ASM479650v1			Oryzaephilus surinamensis
GCF_907164935.1	iOsmBic2.1	NCBI Osmia bicornis bicornis Annotation Release 101	2022-01-31	Osmia bicornis bicornis
GCF_012274295.1	USDA_OLig_1.0	NCBI Osmia lignaria Annotation Release 100	2020-05-11	Osmia lignaria
GCA_031763485.1	ASM3176348v1			Osmoderma eremita
GCF_004193835.3	ASM419383v2	NCBI Ostrinia furnacalis Annotation Release 100	2019-03-12	Ostrinia furnacalis
GCF_963855985.1	ilOstNubi1.1	GCF_963855985.1-RS_2024_03	2024-03-21	Ostrinia nubilalis
GCA_951805005.1	icOthPunc1.1			Othius punctulatus
GCA_018252355.1	SRR7174340			Ouleus salvina
GCA_963942545.1	idOxyNigr1.1			Oxycera nigricornis
GCA_018248835.1	SRR7174437			Oxynetra aureopecta
GCA_018239405.1	SRR9330749			Oxynetra confusa
GCA_018239365.1	SRR9330750			Oxynetra hopfferi
GCA_018244775.1	SRR9330737			Oxynetra roscius flavomaculata
GCA_018239305.1	SRR9330752			Oxynetra semihyalina
GCA_018239345.1	SRR9330753			Oxynetra stangelandi
GCA_913698015.1	Oopac6			Oxypoda opaca
GCA_022817185.1	ASM2281718v1			Oxyscelio sp. ZL-2020
GCA_963921995.1	icOxyPomo2.1			Oxystoma pomonae
GCA_022817205.1	ASM2281720v1			Oxyteleia sp. ZL-2020
GCA_958009045.1	iyOxyArmt1.1			Oxytorus armatus
GCA_018246255.1	SRR8954525			Pachliopta kotzebuea
GCA_030142225.1	ASM3014222v1			Pachycephus smyrnensis
GCA_036926295.1	AMNH_Plon_1.0			Pachydiplax longipennis
GCA_020466155.1	ASM2046615v1			Pachypeltis micranthus
GCA_012654025.1	Pven_dovetail			Pachypsylla venusta
GCA_019049505.1	P_sulf_FINAL_HiC_nocotam_named			Pachyrhynchus sulphureomaculatus
GCA_018237685.1	SRR10158575			Pachythone gigas
GCA_958295655.1	idPalScut3.1			Palloptera scutellata
GCA_947086415.1	ilPamAuri1.1			Pammene aurita
GCA_911728535.1	ilPamFasc1.1			Pammene fasciana
GCA_932294345.1	ilPanCinn1.1			Pandemis cinnamomeana
GCA_949127965.1	ilPanCory1.1			Pandemis corylana
GCA_963854515.1	ilPanHepa1.1			Pandemis heparana
GCA_018249155.1	SRR7174408			Panoquina ocola ocola
GCA_963678705.1	ijPanGerm4.1			Panorpa germanica
GCA_040113165.1	ASM4011316v1			Panorpa liui
GCA_020796165.1	CAAS_Pfla_1.0			Pantala flavescens
GCA_956483635.1	idPanRudi1.1			Panzeria rudis
GCA_018246295.1	SRR8954526			Papilio alexanor hazarajatica
GCA_018231605.1	SRR5879306			Papilio ambrax
GCA_016277805.2	ASM1627780v2			Papilio aristodemus
GCA_011763625.2	ASM1176362v2			Papilio bianor
GCA_013186455.1	ASM1318645v1			Papilio dardanus tibullus
GCA_029286655.1	kiz_Pde_v1			Papilio demoleus
GCA_029849275.1	ASM2984927v1			Papilio elwesi
GCA_027563995.1	ASM2756399v1			Papilio gigon
GCA_000931545.1	pgl_assembly_v1			Papilio glaucus
GCA_026546675.1	ASM2654667v1			Papilio helenus
GCA_018248035.1	SRR8954524			Papilio joanae
GCF_912999745.1	ilPapMach1.1	NCBI Papilio machaon Annotation Release 101	2022-01-05	Papilio machaon
GCA_003118335.3	Pmem_mimetic_representative_assembly_1.0			Papilio memnon
GCA_018231625.1	SRR5879277			Papilio phestus
GCF_000836215.1	Ppol_1.0	NCBI Papilio polytes Annotation Release 100	2015-07-30	Papilio polytes
GCA_026167825.1	ASM2616782v1			Papilio polyxenes
GCA_029286645.1	kiz_Ppr_v1			Papilio protenor
GCA_018246275.1	SRR8954521			Papilio slateri
GCA_018246335.1	SRR8954522			Papilio thoas cinyras
GCF_000836235.2	Pxut_1.1	NCBI Papilio xuthus Annotation Release 100	2015-08-04	Papilio xuthus
GCA_018246175.1	SRR8954529			Papilio zelicaon
GCA_900065295.1	PMAR			Paracoccus marginatus
GCA_018247135.1	SRR7174568			Paramimus stigma
GCA_910589355.1	ilParStra1.1			Parapoynx stratiotata
GCA_022651745.1	ASM2265174v1			Parapsyche elsis
GCF_905163445.1	ilParAegt1.1	NCBI Pararge aegeria Annotation Release 100	2021-03-05	Pararge aegeria
GCA_963082885.1	ilParFuli1.1			Parascotia fuliginaria
GCA_018244795.1	SRR9330700			Parelbella ahira ahira
GCA_018246775.1	SRR9330702			Parelbella machaon machaon
GCA_018245755.1	SRR9330701			Parelbella macleannani
GCA_018244815.1	SRR9330699			Parelbella polyzona
GCA_018247975.1	SRR8954530			Parides photinus
GCA_018248475.1	SRR7174521			Parnara guttata
GCA_907164705.1	Parnassius_apollo	Annotation submitted by Stockholm University	2021-06-20	Parnassius apollo
GCA_033319125.1	ASM3331912v1			Parnassius glacialis
GCA_018247895.1	SRR8954539			Parnassius honrathi
GCA_963668995.1	Parnassius_mnemosyne_n_2023_11	Annotation submitted by NBIS (National Bioinformatics Infrastructure Sweden)	2024-02-08	Parnassius mnemosyne
GCA_029286625.1	kiz_Por_v1			Parnassius orleans
GCA_036936625.1	ilParBehr1.0.hap1			Parnassius smintheus behrii
GCA_038502155.1	UWisc_Pste_1.0			Parochlus steinenii
GCA_038050395.1	Pcorni_AWRI1	Annotation submitted by Australian Wine Research Institute	2024-04-10	Parthenolecanium corni
GCA_963082625.1	ilPasRect1.1			Pasiphila rectangulata
GCA_018249975.1	SRR7174439			Passova gellias
GCA_018245655.1	SRR9330716			Passova nigrocephala
GCA_018245715.1	SRR9330714			Passova passova rudex
GCA_003055125.1	ASM305512v1			Paykullia maculata
GCF_024362695.1	ilPecGoss1.1	NCBI Pectinophora gossypiella Annotation Release 100	2022-08-05	Pectinophora gossypiella
GCA_963942485.1	icPedDerm1.1			Pediacus dermestoides
GCA_963082725.1	idPedRivo1.1			Pedicia rivosa
GCF_000006295.1	JCVI_LOUSE_1.0	Annotation submitted by The human body louse genome consortium	2024-01-05	Pediculus humanus corporis
GCA_963921195.1	idPegInfi2.1			Pegoplata infirma
GCA_018231365.1	SRR12057638			Pellicia arina
GCA_963691645.1	ilPelMusc1.1			Pelosia muscerda
GCA_025469235.1	ASM2546923v1			Pemphigus obesinymphae
GCA_933228935.1	iyPemLugu1.1			Pemphredon lugubris
GCA_014851325.1	Penig_v1			Pentalonia nigronervosa
GCA_027564355.1	ASM2756435v1			Penthetria funebris
GCA_030770465.2	iyPerMec1.1			Perdita meconis
GCA_911728515.1	ilPerRhom1.1			Peribatodes rhomboidaria
GCA_018251795.1	SRR7174363			Perichares adela
GCA_949715065.1	ihPerAcec1.1			Periphyllus acericola
GCA_040183065.1	P.americana_PAMFEO1_priV1			Periplaneta americana
GCA_964016905.1	iyPerAlbc1.1			Perithous albicinctus
GCA_961405105.1	ilPerAffn1.1			Perizoma affinitatum
GCA_958496245.1	ilPerFlao1.1			Perizoma flavofasciatum
GCA_951640565.1	ilPetChlo1.1			Petrophora chlorosata
GCA_918026855.4	PGI_PHAECO_v4	Annotation submitted by ROTHAMSTED RESEARCH	2022-10-18	Phaedon cochleariae
GCA_033557805.1	ASM3355780v1			Phaenonotum sp. SLE1380
GCA_905147815.2	ilPhaBuce1.2			Phalera bucephala
GCA_018906915.1	ASM1890691v1			Phanerotoma sp. PSUC_FEM 10030009
GCA_963932375.1	idPhaFune2.1			Phania funesta
GCA_963931995.1	idPhaTief1.1			Phaonia tiefii
GCA_018249415.1	SRR7174385			Phareas burnsi
GCA_018245475.1	SRR8954535			Pharmacophagus antenor
GCA_949628195.1	idPhaObes1.1			Phasia obesa
GCA_009761765.1	ASM976176v1			Phenacoccus solenopsis
GCA_037179445.1	Palcon_assembly_V1			Phengaris alcon alcon
GCA_963565745.1	ilPheArio1.1			Phengaris arion
GCA_905404115.1	ilPheGnom1.1			Pheosia gnoma
GCA_905333125.1	ilPheTrem1.1			Pheosia tremula
GCA_943735915.1	idPheCory1.1			Pherbina coryleti
GCA_018207615.1	Pspu_JIC_v1.0			Philaenus spumarius
GCA_033558755.1	ASM3355875v1			Philaethria dido
GCA_963924445.1	ilPhiTran2.1			Philereme transversata
GCA_918857605.2	ilPhiVetu1.2			Philereme vetulata
